### Raw data #######################################
#   nrec = 10001                                   #
#   delta_t = 0.1000000                            #
### Sampling for ensemble average ##################
#   ista = 2000                                    #
#   nperiod = 500                                  #
#   nshift = 1                                     #
#   nsample= (nrec-ista-nperiod)/nshift+1 = 7502   #
####################################################
#       [1]t       [2]Re[Memory f]  [3]Im[Memory f] [4]Re[<r(t)r*>/<uu*>] [5]Im[<r(t)r*>/<uu*>] [6]Re[<r(t)du*/dt>/<uu*>] [7]Im[<r(t)du*/dt>/<uu*>] 
    0.000000        0.5363725E-002  -0.6790715E-004   0.5479248E-002  -0.4068523E-020   0.5363725E-002  -0.6790715E-004
   0.1000000        0.5362825E-002  -0.6664855E-004   0.5476511E-002   0.1692126E-005   0.5362825E-002  -0.6664855E-004
   0.2000000        0.5356674E-002  -0.6537261E-004   0.5468522E-002   0.3409315E-005   0.5356674E-002  -0.6537261E-004
   0.3000000        0.5345323E-002  -0.6405804E-004   0.5455354E-002   0.5172041E-005   0.5345323E-002  -0.6405804E-004
   0.4000000        0.5328871E-002  -0.6268468E-004   0.5437123E-002   0.6999385E-005   0.5328871E-002  -0.6268468E-004
   0.5000000        0.5307462E-002  -0.6123398E-004   0.5413993E-002   0.8908601E-005   0.5307462E-002  -0.6123398E-004
   0.6000000        0.5281282E-002  -0.5968941E-004   0.5386169E-002   0.1091470E-004   0.5281282E-002  -0.5968941E-004
   0.7000000        0.5250554E-002  -0.5803693E-004   0.5353891E-002   0.1303008E-004   0.5250554E-002  -0.5803693E-004
   0.8000000        0.5215537E-002  -0.5626530E-004   0.5317431E-002   0.1526422E-004   0.5215537E-002  -0.5626530E-004
   0.9000000        0.5176515E-002  -0.5436643E-004   0.5277088E-002   0.1762334E-004   0.5176515E-002  -0.5436643E-004
    1.000000        0.5133795E-002  -0.5233562E-004   0.5233180E-002   0.2011023E-004   0.5133795E-002  -0.5233562E-004
    1.100000        0.5087701E-002  -0.5017184E-004   0.5186043E-002   0.2272405E-004   0.5087701E-002  -0.5017184E-004
    1.200000        0.5038567E-002  -0.4787777E-004   0.5136017E-002   0.2546025E-004   0.5038567E-002  -0.4787777E-004
    1.300000        0.4986733E-002  -0.4545993E-004   0.5083449E-002   0.2831052E-004   0.4986733E-002  -0.4545993E-004
    1.400000        0.4932539E-002  -0.4292867E-004   0.5028684E-002   0.3126280E-004   0.4932539E-002  -0.4292867E-004
    1.500000        0.4876323E-002  -0.4029805E-004   0.4972060E-002   0.3430147E-004   0.4876323E-002  -0.4029805E-004
    1.600000        0.4818411E-002  -0.3758572E-004   0.4913905E-002   0.3740744E-004   0.4818411E-002  -0.3758572E-004
    1.700000        0.4759119E-002  -0.3481269E-004   0.4854534E-002   0.4055846E-004   0.4759119E-002  -0.3481269E-004
    1.800000        0.4698748E-002  -0.3200300E-004   0.4794246E-002   0.4372942E-004   0.4698748E-002  -0.3200300E-004
    1.900000        0.4637582E-002  -0.2918341E-004   0.4733318E-002   0.4689265E-004   0.4637582E-002  -0.2918341E-004
    2.000000        0.4575885E-002  -0.2638301E-004   0.4672010E-002   0.5001843E-004   0.4575885E-002  -0.2638301E-004
    2.100000        0.4513899E-002  -0.2363274E-004   0.4610558E-002   0.5307533E-004   0.4513899E-002  -0.2363274E-004
    2.200000        0.4451846E-002  -0.2096495E-004   0.4549176E-002   0.5603073E-004   0.4451846E-002  -0.2096495E-004
    2.300000        0.4389927E-002  -0.1841294E-004   0.4488055E-002   0.5885133E-004   0.4389927E-002  -0.1841294E-004
    2.400000        0.4328317E-002  -0.1601040E-004   0.4427362E-002   0.6150357E-004   0.4328317E-002  -0.1601040E-004
    2.500000        0.4267173E-002  -0.1379096E-004   0.4367244E-002   0.6395420E-004   0.4267173E-002  -0.1379096E-004
    2.600000        0.4206628E-002  -0.1178768E-004   0.4307824E-002   0.6617073E-004   0.4206628E-002  -0.1178768E-004
    2.700000        0.4146797E-002  -0.1003255E-004   0.4249205E-002   0.6812195E-004   0.4146797E-002  -0.1003255E-004
    2.800000        0.4087774E-002  -0.8556011E-005   0.4191472E-002   0.6977834E-004   0.4087774E-002  -0.8556011E-005
    2.900000        0.4029634E-002  -0.7386550E-005   0.4134689E-002   0.7111255E-004   0.4029634E-002  -0.7386550E-005
    3.000000        0.3972436E-002  -0.6550235E-005   0.4078903E-002   0.7209982E-004   0.3972436E-002  -0.6550235E-005
    3.100000        0.3916223E-002  -0.6070338E-005   0.4024148E-002   0.7271831E-004   0.3916223E-002  -0.6070338E-005
    3.200000        0.3861024E-002  -0.5966975E-005   0.3970441E-002   0.7294950E-004   0.3861024E-002  -0.5966975E-005
    3.300000        0.3806853E-002  -0.6256785E-005   0.3917787E-002   0.7277848E-004   0.3806853E-002  -0.6256785E-005
    3.400000        0.3753716E-002  -0.6952649E-005   0.3866181E-002   0.7219419E-004   0.3753716E-002  -0.6952649E-005
    3.500000        0.3701604E-002  -0.8063448E-005   0.3815607E-002   0.7118967E-004   0.3701604E-002  -0.8063448E-005
    3.600000        0.3650505E-002  -0.9593879E-005   0.3766042E-002   0.6976223E-004   0.3650505E-002  -0.9593879E-005
    3.700000        0.3600394E-002  -0.1154432E-004   0.3717454E-002   0.6791352E-004   0.3600394E-002  -0.1154432E-004
    3.800000        0.3551245E-002  -0.1391076E-004   0.3669807E-002   0.6564961E-004   0.3551245E-002  -0.1391076E-004
    3.900000        0.3503023E-002  -0.1668479E-004   0.3623061E-002   0.6298096E-004   0.3503023E-002  -0.1668479E-004
    4.000000        0.3455691E-002  -0.1985373E-004   0.3577172E-002   0.5992228E-004   0.3455691E-002  -0.1985373E-004
    4.100000        0.3409211E-002  -0.2340072E-004   0.3532095E-002   0.5649237E-004   0.3409211E-002  -0.2340072E-004
    4.200000        0.3363539E-002  -0.2730507E-004   0.3487782E-002   0.5271379E-004   0.3363539E-002  -0.2730507E-004
    4.300000        0.3318636E-002  -0.3154252E-004   0.3444186E-002   0.4861251E-004   0.3318636E-002  -0.3154252E-004
    4.400000        0.3274457E-002  -0.3608573E-004   0.3401261E-002   0.4421746E-004   0.3274457E-002  -0.3608573E-004
    4.500000        0.3230963E-002  -0.4090473E-004   0.3358961E-002   0.3956001E-004   0.3230963E-002  -0.4090473E-004
    4.600000        0.3188112E-002  -0.4596744E-004   0.3317243E-002   0.3467340E-004   0.3188112E-002  -0.4596744E-004
    4.700000        0.3145866E-002  -0.5124030E-004   0.3276065E-002   0.2959217E-004   0.3145866E-002  -0.5124030E-004
    4.800000        0.3104189E-002  -0.5668875E-004   0.3235388E-002   0.2435160E-004   0.3104189E-002  -0.5668875E-004
    4.900000        0.3063045E-002  -0.6227786E-004   0.3195175E-002   0.1898708E-004   0.3063045E-002  -0.6227786E-004
    5.000000        0.3022404E-002  -0.6797283E-004   0.3155392E-002   0.1353365E-004   0.3022404E-002  -0.6797283E-004
    5.100000        0.2982235E-002  -0.7373954E-004   0.3116009E-002   0.8025394E-005   0.2982235E-002  -0.7373954E-004
    5.200000        0.2942512E-002  -0.7954496E-004   0.3076997E-002   0.2495058E-005   0.2942512E-002  -0.7954496E-004
    5.300000        0.2903211E-002  -0.8535766E-004   0.3038330E-002  -0.3026417E-005   0.2903211E-002  -0.8535766E-004
    5.400000        0.2864308E-002  -0.9114814E-004   0.2999986E-002  -0.8510256E-005   0.2864308E-002  -0.9114814E-004
    5.500000        0.2825785E-002  -0.9688921E-004   0.2961943E-002  -0.1393019E-004   0.2825785E-002  -0.9688921E-004
    5.600000        0.2787625E-002  -0.1025563E-003   0.2924185E-002  -0.1926274E-004   0.2787625E-002  -0.1025563E-003
    5.700000        0.2749810E-002  -0.1081278E-003   0.2886696E-002  -0.2448748E-004   0.2749810E-002  -0.1081278E-003
    5.800000        0.2712329E-002  -0.1135851E-003   0.2849460E-002  -0.2958724E-004   0.2712329E-002  -0.1135851E-003
    5.900000        0.2675169E-002  -0.1189131E-003   0.2812468E-002  -0.3454826E-004   0.2675169E-002  -0.1189131E-003
    6.000000        0.2638320E-002  -0.1241001E-003   0.2775707E-002  -0.3936033E-004   0.2638320E-002  -0.1241001E-003
    6.100000        0.2601771E-002  -0.1291380E-003   0.2739169E-002  -0.4401683E-004   0.2601771E-002  -0.1291380E-003
    6.200000        0.2565517E-002  -0.1340223E-003   0.2702846E-002  -0.4851481E-004   0.2565517E-002  -0.1340223E-003
    6.300000        0.2529548E-002  -0.1387523E-003   0.2666732E-002  -0.5285489E-004   0.2529548E-002  -0.1387523E-003
    6.400000        0.2493859E-002  -0.1433308E-003   0.2630820E-002  -0.5704123E-004   0.2493859E-002  -0.1433308E-003
    6.500000        0.2458444E-002  -0.1477640E-003   0.2595105E-002  -0.6108136E-004   0.2458444E-002  -0.1477640E-003
    6.600000        0.2423297E-002  -0.1520617E-003   0.2559582E-002  -0.6498600E-004   0.2423297E-002  -0.1520617E-003
    6.700000        0.2388412E-002  -0.1562367E-003   0.2524247E-002  -0.6876878E-004   0.2388412E-002  -0.1562367E-003
    6.800000        0.2353786E-002  -0.1603044E-003   0.2489094E-002  -0.7244598E-004   0.2353786E-002  -0.1603044E-003
    6.900000        0.2319412E-002  -0.1642830E-003   0.2454121E-002  -0.7603617E-004   0.2319412E-002  -0.1642830E-003
    7.000000        0.2285285E-002  -0.1681927E-003   0.2419322E-002  -0.7955981E-004   0.2285285E-002  -0.1681927E-003
    7.100000        0.2251401E-002  -0.1720555E-003   0.2384695E-002  -0.8303885E-004   0.2251401E-002  -0.1720555E-003
    7.200000        0.2217754E-002  -0.1758946E-003   0.2350235E-002  -0.8649628E-004   0.2217754E-002  -0.1758946E-003
    7.300000        0.2184339E-002  -0.1797342E-003   0.2315939E-002  -0.8995570E-004   0.2184339E-002  -0.1797342E-003
    7.400000        0.2151152E-002  -0.1835987E-003   0.2281804E-002  -0.9344085E-004   0.2151152E-002  -0.1835987E-003
    7.500000        0.2118187E-002  -0.1875126E-003   0.2247827E-002  -0.9697517E-004   0.2118187E-002  -0.1875126E-003
    7.600000        0.2085440E-002  -0.1914999E-003   0.2214004E-002  -0.1005814E-003   0.2085440E-002  -0.1914999E-003
    7.700000        0.2052906E-002  -0.1955834E-003   0.2180335E-002  -0.1042810E-003   0.2052906E-002  -0.1955834E-003
    7.800000        0.2020582E-002  -0.1997850E-003   0.2146817E-002  -0.1080942E-003   0.2020582E-002  -0.1997850E-003
    7.900000        0.1988463E-002  -0.2041246E-003   0.2113448E-002  -0.1120391E-003   0.1988463E-002  -0.2041246E-003
    8.000000        0.1956547E-002  -0.2086204E-003   0.2080230E-002  -0.1161321E-003   0.1956547E-002  -0.2086204E-003
    8.100000        0.1924831E-002  -0.2132884E-003   0.2047162E-002  -0.1203868E-003   0.1924831E-002  -0.2132884E-003
    8.200000        0.1893313E-002  -0.2181419E-003   0.2014245E-002  -0.1248147E-003   0.1893313E-002  -0.2181419E-003
    8.300000        0.1861992E-002  -0.2231919E-003   0.1981482E-002  -0.1294244E-003   0.1861992E-002  -0.2231919E-003
    8.400000        0.1830868E-002  -0.2284466E-003   0.1948876E-002  -0.1342220E-003   0.1830868E-002  -0.2284466E-003
    8.500000        0.1799941E-002  -0.2339117E-003   0.1916431E-002  -0.1392108E-003   0.1799941E-002  -0.2339117E-003
    8.600000        0.1769214E-002  -0.2395899E-003   0.1884154E-002  -0.1443911E-003   0.1769214E-002  -0.2395899E-003
    8.700000        0.1738690E-002  -0.2454813E-003   0.1852050E-002  -0.1497610E-003   0.1738690E-002  -0.2454813E-003
    8.800000        0.1708373E-002  -0.2515833E-003   0.1820130E-002  -0.1553157E-003   0.1708373E-002  -0.2515833E-003
    8.900000        0.1678268E-002  -0.2578908E-003   0.1788401E-002  -0.1610479E-003   0.1678268E-002  -0.2578908E-003
    9.000000        0.1648384E-002  -0.2643962E-003   0.1756876E-002  -0.1669482E-003   0.1648384E-002  -0.2643962E-003
    9.100000        0.1618728E-002  -0.2710896E-003   0.1725569E-002  -0.1730047E-003   0.1618728E-002  -0.2710896E-003
    9.200000        0.1589312E-002  -0.2779591E-003   0.1694493E-002  -0.1792039E-003   0.1589312E-002  -0.2779591E-003
    9.300000        0.1560147E-002  -0.2849907E-003   0.1663665E-002  -0.1855301E-003   0.1560147E-002  -0.2849907E-003
    9.400000        0.1531249E-002  -0.2921686E-003   0.1633104E-002  -0.1919663E-003   0.1531249E-002  -0.2921686E-003
    9.500000        0.1502633E-002  -0.2994757E-003   0.1602831E-002  -0.1984941E-003   0.1502633E-002  -0.2994757E-003
    9.600000        0.1474316E-002  -0.3068933E-003   0.1572867E-002  -0.2050941E-003   0.1474316E-002  -0.3068933E-003
    9.700000        0.1446319E-002  -0.3144017E-003   0.1543236E-002  -0.2117457E-003   0.1446319E-002  -0.3144017E-003
    9.800000        0.1418663E-002  -0.3219806E-003   0.1513963E-002  -0.2184281E-003   0.1418663E-002  -0.3219806E-003
    9.900000        0.1391371E-002  -0.3296089E-003   0.1485074E-002  -0.2251198E-003   0.1391371E-002  -0.3296089E-003
    10.00000        0.1364465E-002  -0.3372651E-003   0.1456598E-002  -0.2317995E-003   0.1364465E-002  -0.3372651E-003
    10.10000        0.1337971E-002  -0.3449277E-003   0.1428561E-002  -0.2384459E-003   0.1337971E-002  -0.3449277E-003
    10.20000        0.1311914E-002  -0.3525753E-003   0.1400993E-002  -0.2450379E-003   0.1311914E-002  -0.3525753E-003
    10.30000        0.1286320E-002  -0.3601871E-003   0.1373923E-002  -0.2515551E-003   0.1286320E-002  -0.3601871E-003
    10.40000        0.1261212E-002  -0.3677425E-003   0.1347377E-002  -0.2579782E-003   0.1261212E-002  -0.3677425E-003
    10.50000        0.1236616E-002  -0.3752222E-003   0.1321383E-002  -0.2642886E-003   0.1236616E-002  -0.3752222E-003
    10.60000        0.1212554E-002  -0.3826077E-003   0.1295966E-002  -0.2704691E-003   0.1212554E-002  -0.3826077E-003
    10.70000        0.1189049E-002  -0.3898818E-003   0.1271150E-002  -0.2765039E-003   0.1189049E-002  -0.3898818E-003
    10.80000        0.1166121E-002  -0.3970289E-003   0.1246958E-002  -0.2823791E-003   0.1166121E-002  -0.3970289E-003
    10.90000        0.1143786E-002  -0.4040351E-003   0.1223408E-002  -0.2880822E-003   0.1143786E-002  -0.4040351E-003
    11.00000        0.1122060E-002  -0.4108883E-003   0.1200516E-002  -0.2936030E-003   0.1122060E-002  -0.4108883E-003
    11.10000        0.1100956E-002  -0.4175783E-003   0.1178296E-002  -0.2989333E-003   0.1100956E-002  -0.4175783E-003
    11.20000        0.1080483E-002  -0.4240969E-003   0.1156758E-002  -0.3040670E-003   0.1080483E-002  -0.4240969E-003
    11.30000        0.1060647E-002  -0.4304384E-003   0.1135909E-002  -0.3090004E-003   0.1060647E-002  -0.4304384E-003
    11.40000        0.1041453E-002  -0.4365989E-003   0.1115754E-002  -0.3137320E-003   0.1041453E-002  -0.4365989E-003
    11.50000        0.1022900E-002  -0.4425768E-003   0.1096292E-002  -0.3182623E-003   0.1022900E-002  -0.4425768E-003
    11.60000        0.1004988E-002  -0.4483726E-003   0.1077522E-002  -0.3225942E-003   0.1004988E-002  -0.4483726E-003
    11.70000        0.9877113E-003  -0.4539887E-003   0.1059438E-002  -0.3267324E-003   0.9877113E-003  -0.4539887E-003
    11.80000        0.9710628E-003  -0.4594296E-003   0.1042034E-002  -0.3306837E-003   0.9710628E-003  -0.4594296E-003
    11.90000        0.9550335E-003  -0.4647012E-003   0.1025298E-002  -0.3344564E-003   0.9550335E-003  -0.4647012E-003
    12.00000        0.9396122E-003  -0.4698113E-003   0.1009220E-002  -0.3380605E-003   0.9396122E-003  -0.4698113E-003
    12.10000        0.9247865E-003  -0.4747687E-003   0.9937855E-003  -0.3415073E-003   0.9247865E-003  -0.4747687E-003
    12.20000        0.9105426E-003  -0.4795839E-003   0.9789800E-003  -0.3448090E-003   0.9105426E-003  -0.4795839E-003
    12.30000        0.8968655E-003  -0.4842680E-003   0.9647880E-003  -0.3479793E-003   0.8968655E-003  -0.4842680E-003
    12.40000        0.8837400E-003  -0.4888333E-003   0.9511930E-003  -0.3510321E-003   0.8837400E-003  -0.4888333E-003
    12.50000        0.8711503E-003  -0.4932929E-003   0.9381785E-003  -0.3539825E-003   0.8711503E-003  -0.4932929E-003
    12.60000        0.8590805E-003  -0.4976603E-003   0.9257277E-003  -0.3568459E-003   0.8590805E-003  -0.4976603E-003
    12.70000        0.8475149E-003  -0.5019497E-003   0.9138241E-003  -0.3596379E-003   0.8475149E-003  -0.5019497E-003
    12.80000        0.8364381E-003  -0.5061754E-003   0.9024516E-003  -0.3623747E-003   0.8364381E-003  -0.5061754E-003
    12.90000        0.8258352E-003  -0.5103522E-003   0.8915946E-003  -0.3650723E-003   0.8258352E-003  -0.5103522E-003
    13.00000        0.8156919E-003  -0.5144946E-003   0.8812383E-003  -0.3677466E-003   0.8156919E-003  -0.5144946E-003
    13.10000        0.8059947E-003  -0.5186169E-003   0.8713684E-003  -0.3704131E-003   0.8059947E-003  -0.5186169E-003
    13.20000        0.7967305E-003  -0.5227330E-003   0.8619717E-003  -0.3730871E-003   0.7967305E-003  -0.5227330E-003
    13.30000        0.7878873E-003  -0.5268560E-003   0.8530356E-003  -0.3757826E-003   0.7878873E-003  -0.5268560E-003
    13.40000        0.7794537E-003  -0.5309981E-003   0.8445483E-003  -0.3785129E-003   0.7794537E-003  -0.5309981E-003
    13.50000        0.7714188E-003  -0.5351701E-003   0.8364988E-003  -0.3812898E-003   0.7714188E-003  -0.5351701E-003
    13.60000        0.7637724E-003  -0.5393813E-003   0.8288767E-003  -0.3841237E-003   0.7637724E-003  -0.5393813E-003
    13.70000        0.7565049E-003  -0.5436393E-003   0.8216722E-003  -0.3870228E-003   0.7565049E-003  -0.5436393E-003
    13.80000        0.7496068E-003  -0.5479496E-003   0.8148757E-003  -0.3899936E-003   0.7496068E-003  -0.5479496E-003
    13.90000        0.7430689E-003  -0.5523153E-003   0.8084781E-003  -0.3930401E-003   0.7430689E-003  -0.5523153E-003
    14.00000        0.7368822E-003  -0.5567375E-003   0.8024703E-003  -0.3961641E-003   0.7368822E-003  -0.5567375E-003
    14.10000        0.7310377E-003  -0.5612144E-003   0.7968432E-003  -0.3993647E-003   0.7310377E-003  -0.5612144E-003
    14.20000        0.7255261E-003  -0.5657420E-003   0.7915876E-003  -0.4026386E-003   0.7255261E-003  -0.5657420E-003
    14.30000        0.7203382E-003  -0.5703137E-003   0.7866941E-003  -0.4059800E-003   0.7203382E-003  -0.5703137E-003
    14.40000        0.7154640E-003  -0.5749204E-003   0.7821530E-003  -0.4093806E-003   0.7154640E-003  -0.5749204E-003
    14.50000        0.7108938E-003  -0.5795507E-003   0.7779542E-003  -0.4128299E-003   0.7108938E-003  -0.5795507E-003
    14.60000        0.7066169E-003  -0.5841912E-003   0.7740871E-003  -0.4163152E-003   0.7066169E-003  -0.5841912E-003
    14.70000        0.7026227E-003  -0.5888267E-003   0.7705407E-003  -0.4198221E-003   0.7026227E-003  -0.5888267E-003
    14.80000        0.6988999E-003  -0.5934402E-003   0.7673035E-003  -0.4233346E-003   0.6988999E-003  -0.5934402E-003
    14.90000        0.6954369E-003  -0.5980135E-003   0.7643636E-003  -0.4268352E-003   0.6954369E-003  -0.5980135E-003
    15.00000        0.6922220E-003  -0.6025274E-003   0.7617086E-003  -0.4303057E-003   0.6922220E-003  -0.6025274E-003
    15.10000        0.6892430E-003  -0.6069618E-003   0.7593259E-003  -0.4337271E-003   0.6892430E-003  -0.6069618E-003
    15.20000        0.6864877E-003  -0.6112962E-003   0.7572026E-003  -0.4370799E-003   0.6864877E-003  -0.6112962E-003
    15.30000        0.6839436E-003  -0.6155100E-003   0.7553256E-003  -0.4403443E-003   0.6839436E-003  -0.6155100E-003
