### Raw data #######################################
#   nrec = 10001                                   #
#   delta_t = 0.1000000                            #
### Sampling for ensemble average ##################
#   ista = 2000                                    #
#   nperiod = 500                                  #
#   nshift = 1                                     #
#   nsample= (nrec-ista-nperiod)/nshift+1 = 7502   #
####################################################
#       [1]t       [2]Re[<u(t)u*>]  [3]Im[<u(t)u*>]  [4]Re[<f(t)u*>]  [5]Im[<f(t)u*>] [6]Re[<u(t)du*/dt>] [7]Im[<u(t)du*/dt>] [8]Re[<f(t)du*/dt>] [9]Im[<f(t)du*/dt>] 
    3.100000        0.2473450E-002   0.2625655E-004  -0.3779007E-004   0.6344819E-005   0.3780478E-004  -0.8137248E-005   0.9609179E-005   0.2143518E-006
    3.200000        0.2469771E-002   0.2705288E-004  -0.3873264E-004   0.6322676E-005   0.3875874E-004  -0.8099661E-005   0.9450936E-005   0.2202744E-006
    3.300000        0.2465998E-002   0.2784516E-004  -0.3965933E-004   0.6300380E-005   0.3969725E-004  -0.8061582E-005   0.9294985E-005   0.2250947E-006
    3.400000        0.2462133E-002   0.2863337E-004  -0.4057034E-004   0.6278029E-005   0.4062056E-004  -0.8023120E-005   0.9141349E-005   0.2287817E-006
    3.500000        0.2458178E-002   0.2941753E-004  -0.4146587E-004   0.6255722E-005   0.4152890E-004  -0.7984385E-005   0.8990028E-005   0.2313146E-006
    3.600000        0.2454135E-002   0.3019764E-004  -0.4234611E-004   0.6233559E-005   0.4242251E-004  -0.7945487E-005   0.8840995E-005   0.2326833E-006
    3.700000        0.2450004E-002   0.3097372E-004  -0.4321127E-004   0.6211647E-005   0.4330162E-004  -0.7906538E-005   0.8694209E-005   0.2328887E-006
    3.800000        0.2445787E-002   0.3174580E-004  -0.4406157E-004   0.6190098E-005   0.4416648E-004  -0.7867646E-005   0.8549610E-005   0.2319430E-006
    3.900000        0.2441486E-002   0.3251393E-004  -0.4489721E-004   0.6169026E-005   0.4501728E-004  -0.7828918E-005   0.8407125E-005   0.2298694E-006
    4.000000        0.2437101E-002   0.3327816E-004  -0.4571842E-004   0.6148554E-005   0.4585424E-004  -0.7790458E-005   0.8266674E-005   0.2267023E-006
    4.100000        0.2432636E-002   0.3403855E-004  -0.4652540E-004   0.6128808E-005   0.4667757E-004  -0.7752364E-005   0.8128167E-005   0.2224863E-006
    4.200000        0.2428090E-002   0.3479519E-004  -0.4731840E-004   0.6109917E-005   0.4748745E-004  -0.7714729E-005   0.7991512E-005   0.2172763E-006
    4.300000        0.2423465E-002   0.3554816E-004  -0.4809762E-004   0.6092010E-005   0.4828406E-004  -0.7677640E-005   0.7856613E-005   0.2111356E-006
    4.400000        0.2418763E-002   0.3629756E-004  -0.4886329E-004   0.6075216E-005   0.4906757E-004  -0.7641176E-005   0.7723374E-005   0.2041360E-006
    4.500000        0.2413984E-002   0.3704351E-004  -0.4961563E-004   0.6059655E-005   0.4983814E-004  -0.7605410E-005   0.7591701E-005   0.1963555E-006
    4.600000        0.2409131E-002   0.3778614E-004  -0.5035487E-004   0.6045442E-005   0.5059592E-004  -0.7570404E-005   0.7461501E-005   0.1878775E-006
    4.700000        0.2404204E-002   0.3852557E-004  -0.5108119E-004   0.6032676E-005   0.5134104E-004  -0.7536214E-005   0.7332689E-005   0.1787894E-006
    4.800000        0.2399205E-002   0.3926196E-004  -0.5179481E-004   0.6021445E-005   0.5207364E-004  -0.7502885E-005   0.7205179E-005   0.1691809E-006
    4.900000        0.2394134E-002   0.3999544E-004  -0.5249591E-004   0.6011816E-005   0.5279384E-004  -0.7470455E-005   0.7078896E-005   0.1591426E-006
    5.000000        0.2388994E-002   0.4072619E-004  -0.5318465E-004   0.6003841E-005   0.5350174E-004  -0.7438952E-005   0.6953766E-005   0.1487648E-006
    5.100000        0.2383785E-002   0.4145434E-004  -0.5386119E-004   0.5997552E-005   0.5419745E-004  -0.7408396E-005   0.6829725E-005   0.1381361E-006
    5.200000        0.2378509E-002   0.4218007E-004  -0.5452568E-004   0.5992963E-005   0.5488107E-004  -0.7378797E-005   0.6706713E-005   0.1273422E-006
    5.300000        0.2373166E-002   0.4290353E-004  -0.5517823E-004   0.5990068E-005   0.5555269E-004  -0.7350159E-005   0.6584677E-005   0.1164647E-006
    5.400000        0.2367757E-002   0.4362487E-004  -0.5581896E-004   0.5988845E-005   0.5621240E-004  -0.7322479E-005   0.6463568E-005   0.1055804E-006
    5.500000        0.2362285E-002   0.4434425E-004  -0.5644797E-004   0.5989258E-005   0.5686027E-004  -0.7295746E-005   0.6343347E-005   0.9476010E-007
    5.600000        0.2356750E-002   0.4506182E-004  -0.5706535E-004   0.5991253E-005   0.5749639E-004  -0.7269942E-005   0.6223975E-005   0.8406777E-007
    5.700000        0.2351153E-002   0.4577771E-004  -0.5767116E-004   0.5994767E-005   0.5812082E-004  -0.7245047E-005   0.6105422E-005   0.7356010E-007
    5.800000        0.2345496E-002   0.4649206E-004  -0.5826548E-004   0.5999725E-005   0.5873363E-004  -0.7221033E-005   0.5987661E-005   0.6328573E-007
    5.900000        0.2339779E-002   0.4720499E-004  -0.5884835E-004   0.6006040E-005   0.5933488E-004  -0.7197871E-005   0.5870670E-005   0.5328477E-007
    6.000000        0.2334004E-002   0.4791662E-004  -0.5941983E-004   0.6013621E-005   0.5992465E-004  -0.7175528E-005   0.5754429E-005   0.4358845E-007
    6.100000        0.2328171E-002   0.4862704E-004  -0.5997997E-004   0.6022368E-005   0.6050300E-004  -0.7153969E-005   0.5638922E-005   0.3421878E-007
    6.200000        0.2322282E-002   0.4933636E-004  -0.6052880E-004   0.6032177E-005   0.6106997E-004  -0.7133160E-005   0.5524136E-005   0.2518847E-007
    6.300000        0.2316339E-002   0.5004465E-004  -0.6106635E-004   0.6042940E-005   0.6162563E-004  -0.7113065E-005   0.5410060E-005   0.1650092E-007
    6.400000        0.2310341E-002   0.5075199E-004  -0.6159267E-004   0.6054547E-005   0.6217003E-004  -0.7093651E-005   0.5296684E-005   0.8150280E-008
    6.500000        0.2304290E-002   0.5145844E-004  -0.6210777E-004   0.6066888E-005   0.6270323E-004  -0.7074884E-005   0.5184000E-005   0.1218296E-009
    6.600000        0.2298188E-002   0.5216404E-004  -0.6261170E-004   0.6079852E-005   0.6322529E-004  -0.7056736E-005   0.5072001E-005  -0.7607670E-008
    6.700000        0.2292036E-002   0.5286885E-004  -0.6310447E-004   0.6093332E-005   0.6373625E-004  -0.7039180E-005   0.4960680E-005  -0.1506938E-007
    6.800000        0.2285833E-002   0.5357289E-004  -0.6358613E-004   0.6107223E-005   0.6423616E-004  -0.7022195E-005   0.4850030E-005  -0.2230167E-007
    6.900000        0.2279583E-002   0.5427617E-004  -0.6405669E-004   0.6121428E-005   0.6472509E-004  -0.7005764E-005   0.4740044E-005  -0.2934932E-007
    7.000000        0.2273285E-002   0.5497871E-004  -0.6451620E-004   0.6135853E-005   0.6520307E-004  -0.6989875E-005   0.4630718E-005  -0.3626252E-007
    7.100000        0.2266941E-002   0.5568052E-004  -0.6496469E-004   0.6150417E-005   0.6567016E-004  -0.6974522E-005   0.4522043E-005  -0.4309592E-007
    7.200000        0.2260552E-002   0.5638158E-004  -0.6540219E-004   0.6165045E-005   0.6612641E-004  -0.6959707E-005   0.4414015E-005  -0.4990744E-007
    7.300000        0.2254119E-002   0.5708190E-004  -0.6582874E-004   0.6179676E-005   0.6657187E-004  -0.6945436E-005   0.4306625E-005  -0.5675719E-007
    7.400000        0.2247643E-002   0.5778145E-004  -0.6624438E-004   0.6194262E-005   0.6700658E-004  -0.6931722E-005   0.4199869E-005  -0.6370626E-007
    7.500000        0.2241125E-002   0.5848022E-004  -0.6664915E-004   0.6208767E-005   0.6743059E-004  -0.6918584E-005   0.4093739E-005  -0.7081560E-007
    7.600000        0.2234567E-002   0.5917820E-004  -0.6704310E-004   0.6223174E-005   0.6784395E-004  -0.6906050E-005   0.3988230E-005  -0.7814486E-007
    7.700000        0.2227969E-002   0.5987535E-004  -0.6742627E-004   0.6237477E-005   0.6824670E-004  -0.6894150E-005   0.3883338E-005  -0.8575136E-007
    7.800000        0.2221333E-002   0.6057167E-004  -0.6779871E-004   0.6251691E-005   0.6863890E-004  -0.6882922E-005   0.3779057E-005  -0.9368910E-007
    7.900000        0.2214659E-002   0.6126714E-004  -0.6816047E-004   0.6265845E-005   0.6902059E-004  -0.6872410E-005   0.3675385E-005  -0.1020079E-006
    8.000000        0.2207949E-002   0.6196176E-004  -0.6851162E-004   0.6279985E-005   0.6939181E-004  -0.6862660E-005   0.3572319E-005  -0.1107524E-006
    8.100000        0.2201204E-002   0.6265552E-004  -0.6885220E-004   0.6294170E-005   0.6975261E-004  -0.6853724E-005   0.3469859E-005  -0.1199620E-006
    8.200000        0.2194424E-002   0.6334842E-004  -0.6918227E-004   0.6308475E-005   0.7010305E-004  -0.6845657E-005   0.3368007E-005  -0.1296697E-006
    8.300000        0.2187611E-002   0.6404049E-004  -0.6950191E-004   0.6322988E-005   0.7044316E-004  -0.6838518E-005   0.3266765E-005  -0.1399018E-006
    8.400000        0.2180767E-002   0.6473174E-004  -0.6981118E-004   0.6337806E-005   0.7077301E-004  -0.6832366E-005   0.3166139E-005  -0.1506782E-006
    8.500000        0.2173891E-002   0.6542222E-004  -0.7011015E-004   0.6353034E-005   0.7109263E-004  -0.6827264E-005   0.3066136E-005  -0.1620115E-006
    8.600000        0.2166985E-002   0.6611198E-004  -0.7039891E-004   0.6368786E-005   0.7140208E-004  -0.6823273E-005   0.2966766E-005  -0.1739076E-006
    8.700000        0.2160050E-002   0.6680106E-004  -0.7067752E-004   0.6385178E-005   0.7170142E-004  -0.6820455E-005   0.2868044E-005  -0.1863651E-006
    8.800000        0.2153088E-002   0.6748956E-004  -0.7094609E-004   0.6402328E-005   0.7199070E-004  -0.6818873E-005   0.2769985E-005  -0.1993763E-006
    8.900000        0.2146099E-002   0.6817755E-004  -0.7120470E-004   0.6420357E-005   0.7226998E-004  -0.6818586E-005   0.2672609E-005  -0.2129265E-006
    9.000000        0.2139083E-002   0.6886514E-004  -0.7145344E-004   0.6439381E-005   0.7253931E-004  -0.6819652E-005   0.2575940E-005  -0.2269950E-006
    9.100000        0.2132043E-002   0.6955243E-004  -0.7169242E-004   0.6459516E-005   0.7279877E-004  -0.6822129E-005   0.2480006E-005  -0.2415551E-006
    9.200000        0.2124979E-002   0.7023955E-004  -0.7192175E-004   0.6480871E-005   0.7304843E-004  -0.6826067E-005   0.2384838E-005  -0.2565748E-006
    9.300000        0.2117893E-002   0.7092663E-004  -0.7214154E-004   0.6503552E-005   0.7328835E-004  -0.6831517E-005   0.2290473E-005  -0.2720168E-006
    9.400000        0.2110784E-002   0.7161382E-004  -0.7235189E-004   0.6527659E-005   0.7351861E-004  -0.6838523E-005   0.2196951E-005  -0.2878396E-006
    9.500000        0.2103654E-002   0.7230127E-004  -0.7255293E-004   0.6553286E-005   0.7373929E-004  -0.6847127E-005   0.2104318E-005  -0.3039977E-006
    9.600000        0.2096505E-002   0.7298916E-004  -0.7274478E-004   0.6580518E-005   0.7395048E-004  -0.6857364E-005   0.2012623E-005  -0.3204419E-006
    9.700000        0.2089337E-002   0.7367765E-004  -0.7292757E-004   0.6609437E-005   0.7415228E-004  -0.6869264E-005   0.1921921E-005  -0.3371208E-006
    9.800000        0.2082150E-002   0.7436692E-004  -0.7310143E-004   0.6640117E-005   0.7434477E-004  -0.6882855E-005   0.1832270E-005  -0.3539803E-006
    9.900000        0.2074946E-002   0.7505717E-004  -0.7326649E-004   0.6672625E-005   0.7452807E-004  -0.6898156E-005   0.1743730E-005  -0.3709651E-006
    10.00000        0.2067726E-002   0.7574859E-004  -0.7342289E-004   0.6707022E-005   0.7470230E-004  -0.6915182E-005   0.1656366E-005  -0.3880188E-006
    10.10000        0.2060491E-002   0.7644139E-004  -0.7357078E-004   0.6743364E-005   0.7486756E-004  -0.6933943E-005   0.1570244E-005  -0.4050849E-006
    10.20000        0.2053241E-002   0.7713577E-004  -0.7371031E-004   0.6781701E-005   0.7502398E-004  -0.6954443E-005   0.1485431E-005  -0.4221071E-006
    10.30000        0.2045978E-002   0.7783195E-004  -0.7384164E-004   0.6822075E-005   0.7517170E-004  -0.6976680E-005   0.1401994E-005  -0.4390301E-006
    10.40000        0.2038702E-002   0.7853014E-004  -0.7396493E-004   0.6864525E-005   0.7531086E-004  -0.7000649E-005   0.1320001E-005  -0.4558002E-006
    10.50000        0.2031414E-002   0.7923056E-004  -0.7408036E-004   0.6909080E-005   0.7544161E-004  -0.7026338E-005   0.1239515E-005  -0.4723658E-006
    10.60000        0.2024115E-002   0.7993345E-004  -0.7418811E-004   0.6955766E-005   0.7556410E-004  -0.7053731E-005   0.1160598E-005  -0.4886781E-006
    10.70000        0.2016805E-002   0.8063902E-004  -0.7428836E-004   0.7004601E-005   0.7567849E-004  -0.7082808E-005   0.1083309E-005  -0.5046915E-006
    10.80000        0.2009486E-002   0.8134752E-004  -0.7438130E-004   0.7055594E-005   0.7578495E-004  -0.7113543E-005   0.1007699E-005  -0.5203643E-006
    10.90000        0.2002158E-002   0.8205916E-004  -0.7446714E-004   0.7108750E-005   0.7588364E-004  -0.7145910E-005   0.9338151E-006  -0.5356590E-006
    11.00000        0.1994822E-002   0.8277418E-004  -0.7454607E-004   0.7164062E-005   0.7597475E-004  -0.7179876E-005   0.8616981E-006  -0.5505428E-006
    11.10000        0.1987479E-002   0.8349281E-004  -0.7461831E-004   0.7221517E-005   0.7605845E-004  -0.7215407E-005   0.7913810E-006  -0.5649880E-006
    11.20000        0.1980129E-002   0.8421527E-004  -0.7468404E-004   0.7281093E-005   0.7613493E-004  -0.7252468E-005   0.7228896E-006  -0.5789720E-006
    11.30000        0.1972772E-002   0.8494181E-004  -0.7474348E-004   0.7342759E-005   0.7620437E-004  -0.7291019E-005   0.6562420E-006  -0.5924779E-006
    11.40000        0.1965411E-002   0.8567263E-004  -0.7479682E-004   0.7406476E-005   0.7626695E-004  -0.7331023E-005   0.5914486E-006  -0.6054942E-006
    11.50000        0.1958045E-002   0.8640796E-004  -0.7484425E-004   0.7472198E-005   0.7632287E-004  -0.7372438E-005   0.5285124E-006  -0.6180150E-006
    11.60000        0.1950675E-002   0.8714802E-004  -0.7488596E-004   0.7539869E-005   0.7637232E-004  -0.7415225E-005   0.4674289E-006  -0.6300397E-006
    11.70000        0.1943301E-002   0.8789302E-004  -0.7492213E-004   0.7609428E-005   0.7641547E-004  -0.7459344E-005   0.4081870E-006  -0.6415728E-006
    11.80000        0.1935924E-002   0.8864316E-004  -0.7495291E-004   0.7680809E-005   0.7645252E-004  -0.7504755E-005   0.3507693E-006  -0.6526237E-006
    11.90000        0.1928545E-002   0.8939865E-004  -0.7497848E-004   0.7753938E-005   0.7648364E-004  -0.7551421E-005   0.2951527E-006  -0.6632062E-006
    12.00000        0.1921164E-002   0.9015966E-004  -0.7499898E-004   0.7828738E-005   0.7650903E-004  -0.7599305E-005   0.2413094E-006  -0.6733381E-006
    12.10000        0.1913782E-002   0.9092640E-004  -0.7501456E-004   0.7905129E-005   0.7652885E-004  -0.7648373E-005   0.1892075E-006  -0.6830408E-006
    12.20000        0.1906399E-002   0.9169903E-004  -0.7502536E-004   0.7983027E-005   0.7654328E-004  -0.7698592E-005   0.1388117E-006  -0.6923388E-006
    12.30000        0.1899016E-002   0.9247773E-004  -0.7503149E-004   0.8062347E-005   0.7655249E-004  -0.7749932E-005   0.9008422E-007  -0.7012596E-006
    12.40000        0.1891633E-002   0.9326265E-004  -0.7503309E-004   0.8143003E-005   0.7655666E-004  -0.7802365E-005   0.4298558E-007  -0.7098329E-006
    12.50000        0.1884250E-002   0.9405396E-004  -0.7503028E-004   0.8224908E-005   0.7655593E-004  -0.7855866E-005  -0.2524752E-008  -0.7180905E-006
    12.60000        0.1876869E-002   0.9485178E-004  -0.7502316E-004   0.8307976E-005   0.7655049E-004  -0.7910414E-005  -0.4648769E-007  -0.7260658E-006
    12.70000        0.1869489E-002   0.9565627E-004  -0.7501186E-004   0.8392124E-005   0.7654047E-004  -0.7965990E-005  -0.8894392E-007  -0.7337934E-006
    12.80000        0.1862111E-002   0.9646755E-004  -0.7499647E-004   0.8477271E-005   0.7652603E-004  -0.8022577E-005  -0.1299334E-006  -0.7413090E-006
    12.90000        0.1854736E-002   0.9728574E-004  -0.7497710E-004   0.8563340E-005   0.7650732E-004  -0.8080163E-005  -0.1694949E-006  -0.7486486E-006
    13.00000        0.1847363E-002   0.9811095E-004  -0.7495386E-004   0.8650259E-005   0.7648448E-004  -0.8138738E-005  -0.2076659E-006  -0.7558482E-006
    13.10000        0.1839994E-002   0.9894330E-004  -0.7492685E-004   0.8737962E-005   0.7645766E-004  -0.8198295E-005  -0.2444821E-006  -0.7629433E-006
    13.20000        0.1832628E-002   0.9978288E-004  -0.7489618E-004   0.8826389E-005   0.7642700E-004  -0.8258830E-005  -0.2799773E-006  -0.7699682E-006
    13.30000        0.1825266E-002   0.1006298E-003  -0.7486195E-004   0.8915487E-005   0.7639262E-004  -0.8320341E-005  -0.3141839E-006  -0.7769552E-006
    13.40000        0.1817909E-002   0.1014841E-003  -0.7482426E-004   0.9005211E-005   0.7635467E-004  -0.8382830E-005  -0.3471323E-006  -0.7839345E-006
    13.50000        0.1810556E-002   0.1023460E-003  -0.7478323E-004   0.9095521E-005   0.7631326E-004  -0.8446301E-005  -0.3788513E-006  -0.7909326E-006
    13.60000        0.1803209E-002   0.1032154E-003  -0.7473896E-004   0.9186386E-005   0.7626853E-004  -0.8510756E-005  -0.4093684E-006  -0.7979725E-006
    13.70000        0.1795867E-002   0.1040926E-003  -0.7469156E-004   0.9277780E-005   0.7622060E-004  -0.8576204E-005  -0.4387101E-006  -0.8050725E-006
    13.80000        0.1788531E-002   0.1049774E-003  -0.7464116E-004   0.9369682E-005   0.7616960E-004  -0.8642650E-005  -0.4669019E-006  -0.8122458E-006
    13.90000        0.1781200E-002   0.1058701E-003  -0.7458786E-004   0.9462075E-005   0.7611563E-004  -0.8710103E-005  -0.4939689E-006  -0.8195000E-006
    14.00000        0.1773877E-002   0.1067708E-003  -0.7453181E-004   0.9554948E-005   0.7605883E-004  -0.8778569E-005  -0.5199360E-006  -0.8268365E-006
    14.10000        0.1766559E-002   0.1076794E-003  -0.7447311E-004   0.9648286E-005   0.7599929E-004  -0.8848054E-005  -0.5448280E-006  -0.8342506E-006
    14.20000        0.1759249E-002   0.1085960E-003  -0.7441189E-004   0.9742077E-005   0.7593715E-004  -0.8918562E-005  -0.5686704E-006  -0.8417312E-006
    14.30000        0.1751946E-002   0.1095208E-003  -0.7434829E-004   0.9836308E-005   0.7587250E-004  -0.8990097E-005  -0.5914890E-006  -0.8492608E-006
    14.40000        0.1744650E-002   0.1104538E-003  -0.7428244E-004   0.9930961E-005   0.7580546E-004  -0.9062658E-005  -0.6133107E-006  -0.8568159E-006
    14.50000        0.1737362E-002   0.1113950E-003  -0.7421444E-004   0.1002601E-004   0.7573612E-004  -0.9136241E-005  -0.6341632E-006  -0.8643672E-006
    14.60000        0.1730082E-002   0.1123445E-003  -0.7414443E-004   0.1012144E-004   0.7566460E-004  -0.9210839E-005  -0.6540751E-006  -0.8718800E-006
    14.70000        0.1722809E-002   0.1133025E-003  -0.7407252E-004   0.1021721E-004   0.7559099E-004  -0.9286440E-005  -0.6730763E-006  -0.8793149E-006
    14.80000        0.1715545E-002   0.1142688E-003  -0.7399882E-004   0.1031327E-004   0.7551539E-004  -0.9363030E-005  -0.6911977E-006  -0.8866287E-006
    14.90000        0.1708290E-002   0.1152437E-003  -0.7392342E-004   0.1040959E-004   0.7543789E-004  -0.9440585E-005  -0.7084710E-006  -0.8937746E-006
    15.00000        0.1701043E-002   0.1162270E-003  -0.7384642E-004   0.1050610E-004   0.7535858E-004  -0.9519081E-005  -0.7249290E-006  -0.9007035E-006
    15.10000        0.1693805E-002   0.1172190E-003  -0.7376789E-004   0.1060275E-004   0.7527755E-004  -0.9598486E-005  -0.7406050E-006  -0.9073642E-006
    15.20000        0.1686576E-002   0.1182195E-003  -0.7368790E-004   0.1069947E-004   0.7519489E-004  -0.9678762E-005  -0.7555328E-006  -0.9137045E-006
    15.30000        0.1679356E-002   0.1192287E-003  -0.7360651E-004   0.1079619E-004   0.7511066E-004  -0.9759869E-005  -0.7697467E-006  -0.9196716E-006
    15.40000        0.1672145E-002   0.1202465E-003  -0.7352376E-004   0.1089284E-004   0.7502496E-004  -0.9841758E-005  -0.7832809E-006  -0.9252131E-006
    15.50000        0.1664944E-002   0.1212729E-003  -0.7343971E-004   0.1098935E-004   0.7493786E-004  -0.9924376E-005  -0.7961691E-006  -0.9302769E-006
    15.60000        0.1657752E-002   0.1223080E-003  -0.7335439E-004   0.1108564E-004   0.7484942E-004  -0.1000767E-004  -0.8084445E-006  -0.9348124E-006
    15.70000        0.1650569E-002   0.1233516E-003  -0.7326783E-004   0.1118165E-004   0.7475971E-004  -0.1009156E-004  -0.8201395E-006  -0.9387707E-006
    15.80000        0.1643397E-002   0.1244039E-003  -0.7318005E-004   0.1127730E-004   0.7466880E-004  -0.1017600E-004  -0.8312846E-006  -0.9421051E-006
    15.90000        0.1636234E-002   0.1254648E-003  -0.7309110E-004   0.1137255E-004   0.7457674E-004  -0.1026091E-004  -0.8419089E-006  -0.9447716E-006
    16.00000        0.1629081E-002   0.1265343E-003  -0.7300101E-004   0.1146733E-004   0.7448359E-004  -0.1034621E-004  -0.8520389E-006  -0.9467295E-006
    16.10000        0.1621939E-002   0.1276123E-003  -0.7290979E-004   0.1156160E-004   0.7438942E-004  -0.1043182E-004  -0.8616987E-006  -0.9479419E-006
    16.20000        0.1614806E-002   0.1286987E-003  -0.7281750E-004   0.1165530E-004   0.7429426E-004  -0.1051766E-004  -0.8709091E-006  -0.9483764E-006
    16.30000        0.1607684E-002   0.1297936E-003  -0.7272416E-004   0.1174841E-004   0.7419818E-004  -0.1060365E-004  -0.8796877E-006  -0.9480054E-006
    16.40000        0.1600573E-002   0.1308969E-003  -0.7262982E-004   0.1184088E-004   0.7410121E-004  -0.1068969E-004  -0.8880484E-006  -0.9468066E-006
